run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_3_k1_3_eta_005,2,1620,405,0.5283702655212807,0.6201923076923077,0.5375,0.5758928571428572,0.5308641975308642,42,"{0: 3, 1: 3}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,0.0166666666665539,0.9666666666668922,0.0166666666665539,"[18, 115, 1503, 335, 158, 75]","[18, 115, 1503]","[335, 158, 75]",3,3
m3glvq_k0_3_k1_3_eta_005,3,1620,405,0.5202020202020201,0.4444444444444444,0.5348837209302325,0.4854881266490765,0.5185185185185185,42,"{0: 3, 1: 3}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[14, 1492, 1381, 194, 1262, 1008]","[14, 1492, 1381]","[194, 1262, 1008]",3,3
m3glvq_k0_3_k1_3_eta_005,4,1620,405,0.569828722002635,0.4830917874396135,0.5952380952380952,0.5333333333333333,0.5679012345679012,42,"{0: 3, 1: 3}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1044, 104, 901, 631, 71, 759]","[1044, 104, 901]","[631, 71, 759]",3,3
m3glvq_k0_3_k1_4_eta_005,0,1620,405,0.5552274502147598,0.5673076923076923,0.5673076923076923,0.5673076923076923,0.5555555555555556,42,"{0: 3, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[386, 887, 906, 1423, 449, 668, 1076]","[386, 887, 906]","[1423, 449, 668, 1076]",3,4
m3glvq_k0_3_k1_4_eta_005,1,1620,405,0.5481623389301055,0.4567307692307692,0.572289156626506,0.5080213903743316,0.5456790123456791,42,"{0: 3, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[366, 198, 855, 201, 984, 1442, 1019]","[366, 198, 855]","[201, 984, 1442, 1019]",3,4
m3glvq_k0_3_k1_4_eta_005,2,1620,405,0.5819504099960953,0.5192307692307693,0.6067415730337079,0.5595854922279794,0.5802469135802469,42,"{0: 3, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[374, 1005, 1471, 604, 978, 962, 723]","[374, 1005, 1471]","[604, 978, 962, 723]",3,4
m3glvq_k0_3_k1_4_eta_005,3,1620,405,0.5764163372859025,0.6376811594202898,0.5789473684210527,0.6068965517241379,0.5777777777777777,42,"{0: 3, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 1394, 504, 856, 628, 468, 861]","[1468, 1394, 504]","[856, 628, 468, 861]",3,4
m3glvq_k0_3_k1_4_eta_005,4,1620,405,0.5511638120333773,0.5265700483091788,0.5647668393782384,0.545,0.5506172839506173,42,"{0: 3, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1426, 384, 1474, 631, 759, 1025, 1443]","[1426, 384, 1474]","[631, 759, 1025, 1443]",3,4
m3glvq_k0_3_k1_5_eta_005,0,1620,405,0.5524209293244826,0.5769230769230769,0.5633802816901409,0.5700712589073634,0.5530864197530864,42,"{0: 3, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[419, 254, 1385, 378, 1039, 1475, 509, 1566]","[419, 254, 1385]","[378, 1039, 1475, 509, 1566]",3,5
m3glvq_k0_3_k1_5_eta_005,1,1620,405,0.5601571651698555,0.6634615384615384,0.563265306122449,0.609271523178808,0.562962962962963,42,"{0: 3, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[470, 366, 855, 201, 1442, 1045, 734, 984]","[470, 366, 855]","[201, 1442, 1045, 734, 984]",3,5
m3glvq_k0_3_k1_5_eta_005,2,1620,405,0.5532140765326045,0.6394230769230769,0.5588235294117647,0.5964125560538117,0.5555555555555556,42,"{0: 3, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[507, 1471, 374, 136, 962, 1470, 821, 1063]","[507, 1471, 374]","[136, 962, 1470, 821, 1063]",3,5
m3glvq_k0_3_k1_5_eta_005,3,1620,405,0.5512736056214317,0.5217391304347826,0.5654450261780105,0.542713567839196,0.5506172839506173,42,"{0: 3, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[504, 14, 997, 165, 194, 682, 1444, 771]","[504, 14, 997]","[165, 194, 682, 1444, 771]",3,5
m3glvq_k0_3_k1_5_eta_005,4,1620,405,0.5607158541941151,0.5507246376811594,0.5728643216080402,0.5615763546798029,0.5604938271604938,42,"{0: 3, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1474, 104, 72, 1270, 1167, 15, 631, 92]","[1474, 104, 72]","[1270, 1167, 15, 631, 92]",3,5
m3glvq_k0_3_k1_6_eta_005,0,1620,405,0.5222325263568919,0.5673076923076923,0.5339366515837104,0.55011655011655,0.5234567901234568,42,"{0: 3, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[254, 386, 500, 164, 668, 1447, 1398, 194, 1572]","[254, 386, 500]","[164, 668, 1447, 1398, 194, 1572]",3,6
m3glvq_k0_3_k1_6_eta_005,1,1620,405,0.609051639984381,0.6394230769230769,0.6157407407407407,0.6273584905660377,0.6098765432098765,42,"{0: 3, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[470, 366, 970, 644, 1066, 1442, 724, 1390, 26]","[470, 366, 970]","[644, 1066, 1442, 724, 1390, 26]",3,6
m3glvq_k0_3_k1_6_eta_005,2,1620,405,0.5814013080827802,0.6298076923076923,0.5874439461883408,0.6078886310904873,0.582716049382716,42,"{0: 3, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[374, 1471, 105, 174, 87, 448, 304, 962, 1442]","[374, 1471, 105]","[174, 87, 448, 304, 962, 1442]",3,6
m3glvq_k0_3_k1_6_eta_005,3,1620,405,0.5822353974527887,0.6038647342995169,0.589622641509434,0.5966587112171838,0.582716049382716,42,"{0: 3, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[988, 997, 1134, 469, 1076, 29, 194, 188, 1008]","[988, 997, 1134]","[469, 1076, 29, 194, 188, 1008]",3,6
m3glvq_k0_3_k1_6_eta_005,4,1620,405,0.5471014492753623,0.3719806763285024,0.5833333333333334,0.4542772861356932,0.5432098765432098,42,"{0: 3, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[14, 499, 1474, 1439, 34, 631, 171, 1025, 759]","[14, 499, 1474]","[1439, 34, 631, 171, 1025, 759]",3,6
m3glvq_k0_3_k1_7_eta_005,0,1620,405,0.5875512495119094,0.5913461538461539,0.6,0.5956416464891041,0.5876543209876544,42,"{0: 3, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[386, 254, 1035, 147, 1367, 1398, 1078, 839, 463, 744]","[386, 254, 1035]","[147, 1367, 1398, 1078, 839, 463, 744]",3,7
m3glvq_k0_3_k1_7_eta_005,1,1620,405,0.6030359234673957,0.6730769230769231,0.603448275862069,0.6363636363636364,0.6049382716049383,42,"{0: 3, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[498, 970, 366, 1349, 1318, 442, 1060, 171, 1390, 64]","[498, 970, 366]","[1349, 1318, 442, 1060, 171, 1390, 64]",3,7
m3glvq_k0_3_k1_7_eta_005,2,1620,405,0.581938207731355,0.6105769230769231,0.5906976744186047,0.6004728132387707,0.582716049382716,42,"{0: 3, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[374, 62, 1471, 136, 962, 41, 842, 404, 1380, 723]","[374, 62, 1471]","[136, 962, 41, 842, 404, 1380, 723]",3,7
m3glvq_k0_3_k1_7_eta_005,3,1620,405,0.5600570926657884,0.5797101449275363,0.5687203791469194,0.5741626794258373,0.5604938271604938,42,"{0: 3, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1104, 1134, 14, 763, 1087, 466, 1323, 1099, 633, 1003]","[1104, 1134, 14]","[763, 1087, 466, 1323, 1099, 633, 1003]",3,7
m3glvq_k0_3_k1_7_eta_005,4,1620,405,0.5674132630654369,0.5893719806763285,0.5754716981132075,0.5823389021479713,0.5679012345679012,42,"{0: 3, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[403, 384, 1474, 1052, 349, 71, 15, 759, 155, 631]","[403, 384, 1474]","[1052, 349, 71, 15, 759, 155, 631]",3,7
m3glvq_k0_3_k1_8_eta_005,0,1620,405,0.5146305154236626,0.4759615384615384,0.5294117647058824,0.5012658227848101,0.5135802469135803,42,"{0: 3, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[254, 725, 500, 49, 462, 5, 463, 228, 15, 1076, 852]","[254, 725, 500]","[49, 462, 5, 463, 228, 15, 1076, 852]",3,8
m3glvq_k0_3_k1_8_eta_005,1,1620,405,0.5547027528309254,0.4951923076923077,0.5754189944134078,0.5322997416020672,0.5530864197530864,42,"{0: 3, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[741, 388, 474, 1029, 1349, 1431, 442, 1544, 1390, 201, 148]","[741, 388, 474]","[1029, 1349, 1431, 442, 1544, 1390, 201, 148]",3,8
m3glvq_k0_3_k1_8_eta_005,2,1620,405,0.5231843030066381,0.4423076923076923,0.5411764705882353,0.4867724867724867,0.5209876543209877,42,"{0: 3, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[374, 1541, 694, 868, 829, 962, 723, 1063, 978, 730, 335]","[374, 1541, 694]","[868, 829, 962, 723, 1063, 978, 730, 335]",3,8
m3glvq_k0_3_k1_8_eta_005,3,1620,405,0.5850900307422047,0.5893719806763285,0.5951219512195122,0.5922330097087378,0.5851851851851851,42,"{0: 3, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 504, 1134, 843, 1082, 1008, 420, 354, 1066, 734, 766]","[1468, 504, 1134]","[843, 1082, 1008, 420, 354, 1066, 734, 766]",3,8
m3glvq_k0_3_k1_8_eta_005,4,1620,405,0.562143170838823,0.4879227053140096,0.5838150289017341,0.531578947368421,0.5604938271604938,42,"{0: 3, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[499, 14, 1474, 674, 151, 550, 758, 1194, 759, 1393, 681]","[499, 14, 1474]","[674, 151, 550, 758, 1194, 759, 1393, 681]",3,8
m3glvq_k0_3_k1_9_eta_005,0,1620,405,0.5716639008199922,0.5240384615384616,0.592391304347826,0.5561224489795918,0.5703703703703704,42,"{0: 3, 1: 9}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[500, 725, 254, 1175, 951, 178, 309, 1566, 855, 706, 1472, 187]","[500, 725, 254]","[1175, 951, 178, 309, 1566, 855, 706, 1472, 187]",3,9
m3glvq_k0_3_k1_9_eta_005,1,1620,405,0.5787168098399063,0.7259615384615384,0.5741444866920152,0.6411889596602972,0.582716049382716,42,"{0: 3, 1: 9}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[366, 855, 1494, 1344, 1431, 1349, 1390, 724, 148, 1544, 1333, 1442]","[366, 855, 1494]","[1344, 1431, 1349, 1390, 724, 148, 1544, 1333, 1442]",3,9
m3glvq_k0_3_k1_9_eta_005,2,1620,405,0.5280041975790707,0.3605769230769231,0.5555555555555556,0.4373177842565597,0.5234567901234568,42,"{0: 3, 1: 9}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[374, 991, 694, 1046, 368, 158, 1067, 335, 962, 1374, 1139, 364]","[374, 991, 694]","[1046, 368, 158, 1067, 335, 962, 1374, 1139, 364]",3,9
m3glvq_k0_3_k1_9_eta_005,3,1620,405,0.5226174791392182,0.4492753623188406,0.5375722543352601,0.4894736842105263,0.5209876543209877,42,"{0: 3, 1: 9}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[504, 619, 279, 1544, 1159, 194, 1003, 682, 143, 1210, 50, 1099]","[504, 619, 279]","[1544, 1159, 194, 1003, 682, 143, 1210, 50, 1099]",3,9
m3glvq_k0_3_k1_9_eta_005,4,1620,405,0.5567632850241546,0.6135265700483091,0.5619469026548672,0.5866050808314087,0.5580246913580247,42,"{0: 3, 1: 9}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[403, 384, 1474, 71, 1368, 1167, 555, 1439, 759, 1220, 674, 1102]","[403, 384, 1474]","[71, 1368, 1167, 555, 1439, 759, 1220, 674, 1102]",3,9
m3glvq_k0_3_k1_10_eta_005,0,1620,405,0.5764593908629442,0.625,0.5829596412556054,0.6032482598607889,0.5777777777777777,42,"{0: 3, 1: 10}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 97, 1099, 1533, 1102, 49, 852, 607, 1083, 1612, 855, 1423, 1566]","[1468, 97, 1099]","[1533, 1102, 49, 852, 607, 1083, 1612, 855, 1423, 1566]",3,10
m3glvq_k0_3_k1_10_eta_005,1,1620,405,0.5480037094884811,0.6442307692307693,0.5537190082644629,0.5955555555555556,0.5506172839506173,42,"{0: 3, 1: 10}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[855, 198, 453, 442, 201, 439, 521, 274, 1146, 887, 1108, 1390, 595]","[855, 198, 453]","[442, 201, 439, 521, 274, 1146, 887, 1108, 1390, 595]",3,10
m3glvq_k0_3_k1_10_eta_005,2,1620,405,0.5394499219055057,0.6778846153846154,0.5444015444015444,0.6038543897216275,0.5432098765432098,42,"{0: 3, 1: 10}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1471, 105, 374, 1076, 385, 664, 1392, 962, 528, 183, 821, 1231, 1442]","[1471, 105, 374]","[1076, 385, 664, 1392, 962, 528, 183, 821, 1231, 1442]",3,10
m3glvq_k0_3_k1_10_eta_005,3,1620,405,0.5565436978480457,0.6231884057971014,0.5608695652173913,0.5903890160183066,0.5580246913580247,42,"{0: 3, 1: 10}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[14, 997, 407, 50, 62, 143, 188, 1125, 162, 291, 1444, 1003, 194]","[14, 997, 407]","[50, 62, 143, 188, 1125, 162, 291, 1444, 1003, 194]",3,10
m3glvq_k0_3_k1_10_eta_005,4,1620,405,0.5798199385155907,0.7101449275362319,0.57421875,0.6349892008639308,0.582716049382716,42,"{0: 3, 1: 10}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[384, 1474, 104, 1547, 451, 1097, 758, 1368, 1477, 729, 1194, 155, 71]","[384, 1474, 104]","[1547, 451, 1097, 758, 1368, 1477, 729, 1194, 155, 71]",3,10
m3glvq_k0_4_k1_3_eta_005,0,1620,405,0.5425614994142913,0.3846153846153846,0.5755395683453237,0.4610951008645533,0.5382716049382716,42,"{0: 4, 1: 3}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[97, 1333, 307, 1035, 1076, 855, 852]","[97, 1333, 307, 1035]","[1076, 855, 852]",4,3
m3glvq_k0_4_k1_3_eta_005,1,1620,405,0.57848496680984,0.4615384615384615,0.6153846153846154,0.5274725274725274,0.5753086419753086,42,"{0: 4, 1: 3}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[870, 98, 498, 366, 596, 1060, 644]","[870, 98, 498, 366]","[596, 1060, 644]",4,3
m3glvq_k0_4_k1_3_eta_005,2,1620,405,0.5611089418196017,0.5384615384615384,0.5773195876288659,0.5572139303482586,0.5604938271604938,42,"{0: 4, 1: 3}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[1503, 40, 115, 18, 779, 335, 19]","[1503, 40, 115, 18]","[779, 335, 19]",4,3
m3glvq_k0_4_k1_3_eta_005,3,1620,405,0.5098814229249011,0.5652173913043478,0.52,0.5416666666666667,0.5111111111111111,42,"{0: 4, 1: 3}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[155, 58, 964, 340, 350, 150, 1276]","[155, 58, 964, 340]","[350, 150, 1276]",4,3
m3glvq_k0_4_k1_3_eta_005,4,1620,405,0.5532498902064119,0.4347826086956521,0.5806451612903226,0.4972375690607734,0.5506172839506173,42,"{0: 4, 1: 3}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[384, 901, 233, 223, 207, 631, 1025]","[384, 901, 233, 223]","[207, 631, 1025]",4,3
m3glvq_k0_4_k1_4_eta_005,0,1620,405,0.5478816868410776,0.5576923076923077,0.5603864734299517,0.5590361445783133,0.5481481481481482,42,"{0: 4, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[386, 1348, 1499, 771, 837, 1447, 194, 668]","[386, 1348, 1499, 771]","[837, 1447, 194, 668]",4,4
m3glvq_k0_4_k1_4_eta_005,1,1620,405,0.5414754978524015,0.5144230769230769,0.5572916666666666,0.5349999999999999,0.5407407407407407,42,"{0: 4, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1494, 198, 366, 970, 201, 644, 1431, 725]","[1494, 198, 366, 970]","[201, 644, 1431, 725]",4,4
m3glvq_k0_4_k1_4_eta_005,2,1620,405,0.5608526942600547,0.4567307692307692,0.5900621118012422,0.5149051490514905,0.5580246913580247,42,"{0: 4, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[588, 1590, 1471, 374, 1431, 723, 1063, 962]","[588, 1590, 1471, 374]","[1431, 723, 1063, 962]",4,4
m3glvq_k0_4_k1_4_eta_005,3,1620,405,0.6190162494510321,0.6521739130434783,0.6221198156682027,0.6367924528301887,0.6197530864197531,42,"{0: 4, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[110, 1065, 437, 1468, 1564, 633, 856, 843]","[110, 1065, 437, 1468]","[1564, 633, 856, 843]",4,4
m3glvq_k0_4_k1_4_eta_005,4,1620,405,0.5239350021958717,0.5024154589371981,0.5360824742268041,0.518703241895262,0.5234567901234568,42,"{0: 4, 1: 4}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[384, 901, 104, 958, 1270, 1443, 1121, 207]","[384, 901, 104, 958]","[1270, 1443, 1121, 207]",4,4
m3glvq_k0_4_k1_5_eta_005,0,1620,405,0.56431813744631,0.5144230769230769,0.5846994535519126,0.547314578005115,0.562962962962963,42,"{0: 4, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 1035, 386, 97, 164, 421, 348, 1076, 309]","[1468, 1035, 386, 97]","[164, 421, 348, 1076, 309]",4,5
m3glvq_k0_4_k1_5_eta_005,1,1620,405,0.5583146231940648,0.4567307692307692,0.5864197530864198,0.5135135135135135,0.5555555555555556,42,"{0: 4, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[498, 651, 1257, 1016, 1349, 1060, 596, 148, 151]","[498, 651, 1257, 1016]","[1349, 1060, 596, 148, 151]",4,5
m3glvq_k0_4_k1_5_eta_005,2,1620,405,0.55777772354549,0.4759615384615384,0.5823529411764706,0.5238095238095238,0.5555555555555556,42,"{0: 4, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[588, 993, 1471, 374, 978, 297, 1431, 962, 486]","[588, 993, 1471, 374]","[978, 297, 1431, 962, 486]",4,5
m3glvq_k0_4_k1_5_eta_005,3,1620,405,0.5196530522617478,0.357487922705314,0.5401459854014599,0.4302325581395348,0.5160493827160494,42,"{0: 4, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1134, 1566, 997, 14, 1262, 771, 682, 165, 194]","[1134, 1566, 997, 14]","[1262, 771, 682, 165, 194]",4,5
m3glvq_k0_4_k1_5_eta_005,4,1620,405,0.5663153271848924,0.4154589371980676,0.6056338028169014,0.492836676217765,0.562962962962963,42,"{0: 4, 1: 5}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[775, 1013, 499, 617, 864, 766, 161, 1092, 207]","[775, 1013, 499, 617]","[864, 766, 161, 1092, 207]",4,5
m3glvq_k0_4_k1_6_eta_005,0,1620,405,0.5457584927762593,0.4519230769230769,0.5696969696969697,0.5040214477211796,0.5432098765432098,42,"{0: 4, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1385, 570, 254, 386, 668, 194, 1447, 218, 1420, 164]","[1385, 570, 254, 386]","[668, 194, 1447, 218, 1420, 164]",4,6
m3glvq_k0_4_k1_6_eta_005,1,1620,405,0.5361431081608747,0.4326923076923077,0.5590062111801242,0.4878048780487805,0.5333333333333333,42,"{0: 4, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1494, 288, 366, 970, 148, 442, 1431, 201, 1029, 725]","[1494, 288, 366, 970]","[148, 442, 1431, 201, 1029, 725]",4,6
m3glvq_k0_4_k1_6_eta_005,2,1620,405,0.5518840296759078,0.5961538461538461,0.5610859728506787,0.5780885780885782,0.5530864197530864,42,"{0: 4, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[374, 1471, 1503, 993, 1063, 447, 136, 1520, 962, 1039]","[374, 1471, 1503, 993]","[1063, 447, 136, 1520, 962, 1039]",4,6
m3glvq_k0_4_k1_6_eta_005,3,1620,405,0.5663153271848924,0.4154589371980676,0.6056338028169014,0.492836676217765,0.562962962962963,42,"{0: 4, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 1134, 504, 14, 176, 1416, 1564, 1008, 165, 194]","[1468, 1134, 504, 14]","[176, 1416, 1564, 1008, 165, 194]",4,6
m3glvq_k0_4_k1_6_eta_005,4,1620,405,0.5608256477821696,0.5458937198067633,0.5736040609137056,0.5594059405940595,0.5604938271604938,42,"{0: 4, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[223, 384, 1013, 623, 33, 631, 1364, 207, 1270, 766]","[223, 384, 1013, 623]","[33, 631, 1364, 207, 1270, 766]",4,6
m3glvq_k0_4_k1_7_eta_005,0,1620,405,0.5579119484576338,0.4711538461538461,0.5833333333333334,0.5212765957446809,0.5555555555555556,42,"{0: 4, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 1333, 613, 97, 61, 152, 1146, 855, 309, 1076, 462]","[1468, 1333, 613, 97]","[61, 152, 1146, 855, 309, 1076, 462]",4,7
m3glvq_k0_4_k1_7_eta_005,1,1620,405,0.543098399062866,0.3653846153846153,0.5801526717557252,0.4483775811209439,0.5382716049382716,42,"{0: 4, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1119, 1494, 366, 855, 442, 984, 1431, 1029, 725, 342, 724]","[1119, 1494, 366, 855]","[442, 984, 1431, 1029, 725, 342, 724]",4,7
m3glvq_k0_4_k1_7_eta_005,2,1620,405,0.580339711050371,0.5769230769230769,0.594059405940594,0.5853658536585367,0.5802469135802469,42,"{0: 4, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[62, 873, 459, 1471, 448, 1380, 821, 183, 809, 369, 1565]","[62, 873, 459, 1471]","[448, 1380, 821, 183, 809, 369, 1565]",4,7
m3glvq_k0_4_k1_7_eta_005,3,1620,405,0.6164909969257795,0.6521739130434783,0.6192660550458715,0.6352941176470588,0.6172839506172839,42,"{0: 4, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 437, 1394, 504, 633, 342, 1325, 1262, 420, 843, 351]","[1468, 437, 1394, 504]","[633, 342, 1325, 1262, 420, 843, 351]",4,7
m3glvq_k0_4_k1_7_eta_005,4,1620,405,0.5329380764163373,0.6618357487922706,0.5372549019607843,0.593073593073593,0.5358024691358024,42,"{0: 4, 1: 7}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[501, 384, 901, 860, 1368, 1564, 971, 242, 1025, 1167, 834]","[501, 384, 901, 860]","[1368, 1564, 971, 242, 1025, 1167, 834]",4,7
m3glvq_k0_4_k1_8_eta_005,0,1620,405,0.5741897696212417,0.6153846153846154,0.5818181818181818,0.5981308411214953,0.5753086419753086,42,"{0: 4, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 1333, 97, 1035, 957, 1511, 1039, 810, 1357, 12, 473, 26]","[1468, 1333, 97, 1035]","[957, 1511, 1039, 810, 1357, 12, 473, 26]",4,8
m3glvq_k0_4_k1_8_eta_005,1,1620,405,0.5896866458414682,0.6057692307692307,0.6,0.6028708133971292,0.5901234567901235,42,"{0: 4, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[970, 498, 366, 111, 52, 725, 184, 1097, 1349, 439, 976, 232]","[970, 498, 366, 111]","[52, 725, 184, 1097, 1349, 439, 976, 232]",4,8
m3glvq_k0_4_k1_8_eta_005,2,1620,405,0.5117141741507224,0.3076923076923077,0.5333333333333333,0.3902439024390244,0.5061728395061729,42,"{0: 4, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[694, 288, 374, 1454, 41, 256, 730, 962, 1139, 158, 1392, 212]","[694, 288, 374, 1454]","[41, 256, 730, 962, 1139, 158, 1392, 212]",4,8
m3glvq_k0_4_k1_8_eta_005,3,1620,405,0.5533596837944664,0.429951690821256,0.5816993464052288,0.4944444444444444,0.5506172839506173,42,"{0: 4, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[97, 482, 1468, 407, 143, 373, 763, 856, 1003, 50, 499, 927]","[97, 482, 1468, 407]","[143, 373, 763, 856, 1003, 50, 499, 927]",4,8
m3glvq_k0_4_k1_8_eta_005,4,1620,405,0.5725735617039964,0.5845410628019324,0.5817307692307693,0.583132530120482,0.5728395061728395,42,"{0: 4, 1: 8}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1474, 384, 403, 1426, 1052, 1102, 1270, 207, 1443, 1432, 71, 1167]","[1474, 384, 403, 1426]","[1052, 1102, 1270, 207, 1443, 1432, 71, 1167]",4,8
